label,lon,lat,urban_elev_m,rural_ref_elev_m,reference_elevation_surplus_m,conventional_SUHI_C,elevation_matched_SUHI_C,reference_elevation_bias_C,correction_uncertainty_C,matched_ref_pixels,trust_flag
113,37.65967126149959,55.7523763686381,158.06198514953778,175.9084143672429,17.846429217705122,4.411673672420314,5.32294886195756,-0.9112751895372462,0.27356550870521645,4563,ok
11401,-58.561484826509904,-34.64360776580681,19.49700103228188,23.24006367987202,3.74306264759014,2.8680515607820887,5.987620503058665,-3.119568942276576,0.033488855980164794,3287,ok
2979,135.43562309807012,34.70527355670166,38.49819574510447,213.1500485734501,174.65185282834562,4.620293519553588,5.483821148322001,-0.8635276287684128,0.5053274358271933,385,ok
8331,77.58710843606983,12.99632972811413,893.3168220685158,901.5384617039416,8.221639635425845,0.2744651750238773,1.122716982127269,-0.8482518071033915,0.33851185827357166,3555,ok
10318,15.311027624041133,-4.3538853949022025,330.5726428222656,356.5793273670157,26.0066845447501,1.79734507004693,3.792739732530382,-1.995394662483452,0.0896757572203554,4233,ok
8720,106.7165002070724,10.847620210246063,12.917834219198015,11.41072094484133,-1.5071132743566853,2.2930438690960457,2.354247278241964,-0.0612034091459183,0.26972420408514625,3732,ok
3876,74.31895622389945,31.50969280432193,210.9495442028352,203.8126214089781,-7.13692279385711,0.9782699515809375,1.2929383063698836,-0.314668354788946,0.07107919519381355,4643,ok
9504,3.310177615934198,6.581219176589818,25.561751608816824,38.20910196917796,12.647350360361134,1.9988973951575488,3.620067709347808,-1.6211703141902594,0.05862092199899329,3305,ok
6532,116.44929020257815,23.431393873835585,11.835721306013676,73.9465874332584,62.110866127244726,2.354472808695053,3.469806895482229,-1.115334086787176,0.41202253966083424,1886,ok
8322,80.1755831133616,13.028113702861514,15.559278417352768,53.66922869714054,38.10995027978777,0.6748906731823148,1.0843197563913805,-0.4094290832090657,0.085028973710146,2436,ok
3873,120.5780840254006,31.402558820291304,5.997067461707449,10.75516690351838,4.758099441810931,1.810343940329904,2.1827620290006,-0.372418088670696,0.3306413249274335,1524,ok
445,-0.1262239495565906,51.49640884714026,38.95885599772179,101.83848582953216,62.87962983181037,3.0204744360880795,6.721561791701788,-3.701087355613709,0.2941983733040421,3665,ok
10796,-77.00185714925945,-12.026924014929818,239.3298663668932,1005.6767723895824,766.3469060226893,0.0661966104329856,-0.7029566017247824,0.769153212157768,0.2241482046431949,172,ok
9787,-74.13066297588674,4.649208570986822,2600.9646381578946,2649.005993084412,48.041354926517215,3.0619320392635405,3.203205105057336,-0.1412730657937952,0.46045811580241747,1245,ok
11119,-43.396164712878,-22.84305045103088,46.22989523221744,325.2036723162937,278.9737770840763,5.303908071020167,2.9652301177019567,2.3386779533182107,0.5551663889493205,1568,ok
10694,13.298859811682492,-8.913021475399871,78.53475842035378,55.66947741777234,-22.86528100258144,1.474808264398682,3.1057250731914507,-1.6309168087927688,0.4426575285921549,3515,ok
6027,121.41933703661702,25.014666075804104,89.74160993700116,221.48618811899456,131.7445781819934,2.826702279979638,2.86349501286346,-0.0367927328838217,0.5583221565022636,655,ok
6496,91.03391919817908,23.27703161495004,9.79926394432759,3.197606609798968,-6.601657334528622,0.055392219487917,0.9553592910211216,-0.8999670715332047,0.39923967024266716,1148,ok
709,2.365598028009328,48.82193078227007,71.97370243207783,99.30299822441508,27.32929579233725,4.241801726535396,5.597196745365224,-1.355395018829828,0.05453899462457299,4893,ok
7688,78.465439990928,17.43005259585446,545.2239563484502,593.1399726220162,47.916016273566015,0.545230003548312,0.9504847842226454,-0.4052547806743334,0.18655848697200395,4480,ok
2777,51.34621948133399,35.68110903912101,1243.4470259179216,2660.628799143145,1417.1817732252234,10.05669208270005,1.3323241619451878,8.724367920754862,0.6761956996659302,521,ok
10486,107.64375734416475,-6.941927314040968,775.2309236027644,1432.1795693875986,656.9486457848342,5.470728204786763,1.985612740149868,3.4851154646368947,0.23067725119971333,386,ok
5626,85.52380517716837,25.82300775438872,52.11757744390846,52.54958748817444,0.4320100442659793,-0.4734981279740147,0.3507806931418962,-0.8242788211159109,0.09463589068011698,1774,ok
11232,28.0663651229824,-26.151051393963943,1608.6692641023128,1459.7099930612665,-148.95927104104635,0.5708758861007439,2.245926811193833,-1.675050925093089,0.4187251277569947,3372,ok
2858,136.87686791719,35.11825211141498,21.61420532257261,313.5527910277003,291.9385857051277,5.745003054810148,4.34872714428192,1.396275910528228,0.6428700509065087,384,ok
9910,101.61354636816098,3.0865375726612085,46.511950491484455,180.0974529040238,133.58550241253937,3.669845218470748,3.722127602934467,-0.052282384463719,0.31521764267848956,2330,ok
4200,114.2969200071067,30.55733874582598,27.57665156563228,26.94458025072785,-0.6320713149044295,2.6264175946855097,4.886573378832168,-2.260155784146658,0.3319143171905205,4589,ok
